"zone","state","lga","sector","ea","hhid","s11aq1","s11aq2"
1,7,722,2,234,70031,1,1
1,7,722,2,234,70032,1,2
1,7,722,2,234,70033,1,2
1,7,722,2,234,70034,1,1
1,7,722,2,234,70035,1,1
1,7,722,2,234,70036,1,2
1,7,722,2,234,70038,1,2
1,7,722,2,234,70039,1,2
1,7,722,2,234,70040,1,2
1,7,722,2,892,70041,1,2
1,7,722,2,892,70042,1,2
1,7,722,2,892,70043,1,2
1,7,722,2,892,70044,1,2
1,7,722,2,892,70045,1,2
1,7,722,2,892,70046,1,1
1,7,722,2,892,70047,1,2
1,7,722,2,892,70048,1,1
1,7,722,2,892,70049,1,1
1,7,722,2,892,70050,1,2
1,7,710,2,2726,70051,1,2
1,7,710,2,2726,70052,1,2
1,7,710,2,2726,70053,1,1
1,7,710,2,2726,70054,1,2
1,7,710,2,2726,70055,1,1
1,7,710,2,2726,70056,1,2
1,7,710,2,2726,70057,2,1
1,7,710,2,2726,70058,1,2
1,7,710,2,2726,70059,1,1
1,7,710,2,2726,70060,1,1
1,7,711,2,2532,70062,1,2
1,7,711,2,2532,70063,1,2
1,7,711,2,2532,70064,1,1
1,7,711,2,2532,70066,1,1
1,7,711,2,2532,70067,1,2
1,7,711,2,2532,70068,1,1
1,7,711,2,2532,70069,1,2
1,7,711,2,2532,70070,1,1
1,7,709,2,1226,70071,1,1
1,7,709,2,1226,70072,1,1
1,7,709,2,1226,70073,1,2
1,7,709,2,1226,70074,1,2
1,7,709,2,1226,70075,1,1
1,7,709,2,1226,70076,1,1
1,7,709,2,1226,70077,1,1
1,7,709,2,1226,70078,1,2
1,7,709,2,1226,70079,1,2
1,7,709,2,1226,70080,1,2
1,7,719,1,1612,70082,,
1,7,719,1,1612,70083,1,2
1,7,719,1,1612,70084,,
1,7,719,1,1612,70085,,
1,7,719,1,1612,70086,,
1,7,719,1,1612,70087,,
1,7,719,1,1612,70088,,
1,7,719,1,1612,70089,1,2
1,7,719,1,1612,70090,1,2
1,7,717,2,1248,70091,1,1
1,7,717,2,1248,70092,1,1
1,7,717,2,1248,70093,1,2
1,7,717,2,1248,70094,1,2
1,7,717,2,1248,70095,1,1
1,7,717,2,1248,70096,1,2
1,7,717,2,1248,70097,1,1
1,7,717,2,1248,70098,1,1
1,7,717,2,1248,70099,1,1
1,7,717,2,1248,70100,1,1
1,7,701,2,606,70101,1,1
1,7,701,2,606,70102,1,1
1,7,701,2,606,70103,1,2
1,7,701,2,606,70104,1,2
1,7,701,2,606,70105,1,1
1,7,701,2,606,70106,1,1
1,7,701,2,606,70107,1,1
1,7,701,2,606,70108,1,1
1,7,701,2,606,70109,1,1
1,7,701,2,606,70110,1,1
1,7,702,2,632,70111,1,1
1,7,702,2,632,70112,1,2
1,7,702,2,632,70113,1,1
1,7,702,2,632,70114,1,1
1,7,702,2,632,70115,1,2
1,7,702,2,632,70116,1,1
1,7,702,2,632,70117,1,1
1,7,702,2,632,70118,1,1
1,7,702,2,632,70119,1,1
1,7,702,2,632,70120,1,2
1,7,718,2,1640,70121,1,1
1,7,718,2,1640,70122,1,2
1,7,718,2,1640,70123,1,1
1,7,718,2,1640,70124,1,1
1,7,718,2,1640,70125,1,1
1,7,718,2,1640,70126,1,1
1,7,718,2,1640,70127,1,1
1,7,718,2,1640,70128,1,1
1,7,718,2,1640,70129,1,1
1,7,718,2,1640,70130,1,1
1,7,715,2,780,70131,1,1
1,7,715,2,780,70132,1,1
1,7,715,2,780,70133,1,1
1,7,715,2,780,70134,1,1
1,7,715,2,780,70135,1,1
1,7,715,2,780,70136,1,1
1,7,715,2,780,70137,1,1
1,7,715,2,780,70138,1,1
1,7,715,2,780,70139,1,1
1,7,715,2,780,70140,1,1
1,7,715,1,294,70141,1,1
1,7,715,1,294,70142,1,1
1,7,715,1,294,70143,,
1,7,715,1,294,70144,1,1
1,7,715,1,294,70145,,
1,7,715,1,294,70147,1,1
1,7,715,1,294,70148,,
1,7,715,1,294,70149,1,1
1,7,715,1,294,70150,1,1
1,7,713,2,304,70151,,
1,7,713,2,304,70152,,
1,7,713,2,304,70153,,
1,7,713,2,304,70154,1,1
1,7,713,2,304,70155,1,1
1,7,713,2,304,70156,1,1
1,7,713,2,304,70157,1,1
1,7,713,2,304,70158,,
1,7,713,2,304,70159,1,1
1,7,713,2,304,70160,1,2
2,8,813,2,2094,80002,,
2,8,813,2,2094,80003,,
2,8,813,2,2094,80004,,
2,8,813,2,2094,80005,2,2
2,8,813,2,2094,80006,,
2,8,813,2,2094,80007,,
2,8,813,2,2094,80008,,
2,8,813,2,2094,80009,,
2,8,821,1,5062,80021,2,2
2,8,821,1,5062,80022,,
2,8,821,1,5062,80023,2,2
2,8,821,1,5062,80024,,
2,8,821,1,5062,80025,,
2,8,821,1,5062,80026,,
2,8,821,1,5062,80027,2,2
2,8,821,1,5062,80028,,
2,8,821,1,5062,80029,,
2,8,821,1,5062,80030,,
2,8,812,2,866,80081,1,2
2,8,812,2,866,80082,1,2
2,8,812,2,866,80083,1,1
2,8,812,2,866,80084,1,2
2,8,812,2,866,80085,1,2
2,8,812,2,866,80086,1,2
2,8,812,2,866,80087,1,2
2,8,812,2,866,80088,1,2
2,8,812,2,866,80089,1,2
2,8,812,2,866,80090,1,2
2,8,805,2,46,80091,,
2,8,805,2,46,80092,,
2,8,805,2,46,80093,,
2,8,805,2,46,80095,,
2,8,805,2,46,80097,,
2,8,805,2,46,80098,,
2,8,805,2,46,80099,2,2
2,8,805,2,46,80100,2,2
2,8,827,2,804,80101,1,1
2,8,827,2,804,80102,1,1
2,8,827,2,804,80103,1,2
2,8,827,2,804,80104,1,2
2,8,827,2,804,80105,1,2
2,8,827,2,804,80106,1,2
2,8,827,2,804,80107,1,2
2,8,827,2,804,80108,1,2
2,8,827,2,804,80109,1,2
2,8,827,2,804,80110,1,2
2,8,820,2,1030,80141,1,1
2,8,820,2,1030,80142,1,2
2,8,820,2,1030,80143,1,1
2,8,820,2,1030,80144,1,2
2,8,820,2,1030,80145,1,1
2,8,820,2,1030,80146,1,1
2,8,820,2,1030,80147,1,2
2,8,820,2,1030,80148,1,2
2,8,820,2,1030,80149,1,1
2,8,820,2,1030,80150,1,2
2,8,824,2,768,80151,,
2,8,824,2,768,80152,,
2,8,824,2,768,80153,,
2,8,824,2,768,80154,,
2,8,824,2,768,80155,1,1
2,8,824,2,768,80156,1,1
2,8,824,2,768,80157,,
2,8,824,2,768,80158,,
2,8,824,2,768,80159,1,1
2,8,824,2,768,80160,1,2
1,7,704,2,0,80161,,
2,8,815,2,362,80201,1,1
2,8,815,2,362,80202,1,1
2,8,815,2,362,80203,2,1
2,8,815,2,362,80204,2,1
2,8,815,2,362,80205,,
2,8,815,2,362,80206,,
2,8,815,2,362,80207,1,1
2,8,815,2,362,80208,1,2
2,8,815,2,362,80209,,
2,8,815,2,362,80210,1,2
5,9,908,1,278,90001,,
5,9,908,1,278,90002,,
5,9,908,1,278,90003,,
5,9,908,1,278,90004,1,2
5,9,908,1,278,90005,,
5,9,908,1,278,90006,,
5,3,312,2,0,90007,1,2
5,9,909,1,0,90008,,
5,9,908,1,278,90009,1,2
5,9,908,1,278,90010,,
5,9,903,2,48,90011,1,2
5,9,903,2,48,90012,,
5,9,903,2,48,90013,,
5,9,903,2,48,90014,1,1
5,9,903,2,48,90015,,
5,9,903,2,48,90016,1,2
5,9,903,1,0,90017,,
5,9,903,2,48,90018,1,1
5,9,903,2,48,90019,2,2
5,9,903,2,48,90020,1,2
5,9,915,1,1390,90021,,
5,9,915,1,1390,90022,1,2
5,9,915,1,1390,90024,,
5,9,915,1,1390,90025,1,2
5,9,915,1,1390,90026,1,2
5,9,915,1,1390,90027,1,2
5,9,915,1,1390,90028,,
5,9,915,1,1390,90029,1,2
5,9,915,1,1390,90030,,
5,9,917,1,1254,90031,1,2
5,9,917,1,1254,90032,1,2
5,9,917,1,1254,90033,1,1
5,9,917,1,1254,90034,,
5,9,917,1,1254,90035,1,2
5,9,917,1,1254,90036,1,2
5,9,917,1,1254,90037,1,2
5,9,917,1,1254,90038,1,2
5,9,917,1,1254,90039,,
5,9,917,1,1254,90040,1,2
5,9,901,2,398,90041,1,2
5,9,901,2,398,90042,,
5,9,901,2,398,90043,1,2
5,9,901,2,398,90044,1,2
5,9,901,2,398,90045,1,2
5,9,901,2,398,90046,1,2
5,9,901,2,398,90047,1,2
5,9,901,2,398,90048,1,2
5,9,901,2,398,90049,,
5,9,910,2,200,90051,1,2
5,9,910,2,200,90052,1,1
5,9,910,2,200,90054,1,2
5,9,910,2,200,90055,1,2
5,9,910,2,200,90056,1,2
5,9,910,2,200,90057,1,2
5,9,912,2,0,90058,1,2
5,9,910,2,200,90059,1,2
5,9,910,2,200,90060,1,2
5,9,907,2,1446,90061,,
5,9,907,2,1446,90062,1,1
5,9,907,2,1446,90063,1,1
5,9,907,2,1446,90064,1,2
5,9,907,2,1446,90065,1,2
5,9,907,2,1446,90066,1,1
5,9,907,2,1446,90067,1,1
5,9,907,2,1446,90068,,
5,9,907,2,1446,90069,1,2
5,9,907,2,0,90070,1,2
5,9,912,2,102,90071,1,2
5,9,912,2,102,90072,1,2
5,9,912,2,102,90073,,
5,9,912,2,102,90074,1,2
5,9,912,2,102,90075,1,1
5,9,912,2,102,90076,1,2
5,9,912,2,102,90077,,
5,9,912,2,102,90078,1,2
5,9,912,2,102,90079,1,2
5,9,912,2,102,90080,1,2
5,9,916,2,1068,90081,1,2
5,9,916,2,1068,90082,1,2
5,9,916,2,1068,90083,1,2
5,9,916,2,1068,90084,1,2
5,9,916,2,1068,90085,1,2
5,9,916,2,1068,90086,1,2
5,9,916,2,1068,90087,1,2
5,9,916,2,1068,90088,1,2
5,9,916,2,1068,90089,1,2
5,9,916,2,1068,90090,1,2
5,9,918,2,834,90091,1,2
5,9,918,2,834,90092,1,2
5,9,918,2,834,90093,1,2
5,9,918,2,834,90094,1,2
5,9,918,2,834,90095,1,2
5,9,918,2,834,90096,1,2
5,9,918,2,834,90097,1,2
5,9,918,2,0,90098,,
5,9,918,2,834,90099,1,2
5,9,918,2,834,90100,1,2
5,9,905,2,978,90101,1,2
5,9,905,2,978,90102,1,2
1,25,2503,2,0,90103,1,2
5,9,905,2,978,90104,1,2
5,9,905,2,978,90105,,
5,9,905,2,978,90106,1,2
5,9,905,2,978,90107,1,2
5,9,905,2,978,90108,1,2
5,9,911,2,0,90109,1,2
5,9,905,2,978,90110,1,2
5,9,914,2,1746,90112,1,2
5,9,914,2,1746,90113,1,2
5,9,914,2,1746,90114,1,2
5,9,914,2,1746,90115,1,2
5,9,914,2,1746,90116,1,2
5,9,914,2,1746,90117,,
5,9,914,2,1746,90118,1,2
5,9,907,2,0,90119,1,2
5,9,914,2,1746,90120,1,1
5,9,913,2,2266,90121,1,2
5,9,913,2,2266,90122,1,2
4,11,1107,2,0,90123,1,2
5,9,913,2,2266,90124,1,2
5,9,913,2,2266,90125,,
5,9,913,2,2266,90126,1,2
5,9,913,2,2266,90127,1,2
5,9,913,2,2266,90128,1,2
5,9,913,2,2266,90129,1,2
5,9,913,2,2266,90130,1,2
5,10,1014,2,80,100001,,
5,10,1014,2,80,100002,1,2
5,10,1014,2,80,100003,1,2
5,10,1014,2,80,100004,1,2
5,10,1014,2,80,100005,1,2
5,10,1014,2,80,100006,,
5,10,1014,2,80,100007,1,2
5,10,1014,2,80,100008,2,2
5,10,1014,2,80,100009,1,2
5,10,1001,2,172,100011,,
5,10,1001,2,172,100013,1,2
5,10,1001,2,172,100014,1,2
5,10,1001,2,172,100015,1,2
5,10,1001,2,172,100016,,
5,10,1001,2,172,100017,,
5,10,1001,2,172,100018,,
5,10,1001,2,172,100019,,
5,10,1001,2,172,100020,1,1
5,10,1007,1,1166,100022,,
5,10,1007,1,1166,100024,1,2
5,10,1007,1,1166,100025,1,2
5,10,1007,1,1166,100026,,
5,10,1007,1,1166,100027,,
5,10,1007,1,1166,100028,,
5,10,1007,1,1166,100029,1,2
5,10,1007,1,1166,100030,1,2
5,10,1008,2,1314,100031,1,2
5,10,1008,2,1314,100032,1,2
5,10,1008,2,1314,100033,,
5,10,1008,2,1314,100034,1,2
5,10,1008,2,1314,100035,2,1
5,10,1008,2,1314,100036,1,2
5,10,1008,2,1314,100037,,
5,10,1008,2,1314,100038,1,2
5,10,1008,2,1314,100039,1,2
5,10,1008,2,1314,100040,1,2
5,10,1008,2,1718,100041,,
5,10,1008,2,1718,100042,1,2
5,10,1008,2,1718,100043,1,2
5,10,1008,2,1718,100044,1,2
5,10,1008,2,1718,100045,1,2
5,10,1008,2,1718,100046,1,2
5,10,1008,2,1718,100047,1,2
5,10,1008,2,1718,100048,1,2
5,10,1008,2,1718,100049,1,2
5,10,1008,2,1718,100050,1,2
5,10,1021,2,120,100053,,
5,10,1021,2,120,100054,,
5,10,1021,2,120,100055,,
5,10,1021,2,120,100056,,
5,10,1021,2,120,100057,,
5,10,1021,2,120,100058,,
5,10,1021,2,120,100059,,
5,10,1021,2,120,100060,,
5,10,1012,2,936,100061,1,2
5,10,1012,2,936,100063,,
5,10,1012,2,936,100064,,
5,10,1012,2,936,100065,1,2
5,10,1012,2,936,100066,,
5,10,1012,2,0,100067,,
5,10,1012,2,936,100068,,
5,10,1012,2,936,100070,,
5,10,1010,2,20,100071,1,2
5,10,1010,2,20,100072,,
5,10,1010,2,20,100073,1,2
5,10,1010,2,20,100074,1,2
5,10,1010,2,20,100075,,
5,10,1010,2,20,100076,1,2
5,10,1010,2,20,100077,,
5,10,1010,2,0,100078,,
5,10,1010,2,20,100079,,
5,10,1010,2,20,100080,1,2
5,10,1005,2,1374,100082,1,2
5,10,1005,2,1374,100083,1,2
5,10,1005,2,1374,100085,1,2
5,10,1005,2,1374,100086,1,2
5,10,1005,2,1374,100087,,
5,10,1005,2,1374,100088,,
5,10,1005,2,1374,100089,,
5,10,1005,2,1374,100090,1,2
5,10,1005,1,662,100091,,
5,10,1005,1,662,100092,1,1
5,10,1005,1,662,100093,,
5,10,1005,1,662,100094,1,2
5,10,1005,1,662,100095,1,1
5,10,1005,1,662,100096,1,2
5,10,1005,1,662,100097,1,1
5,10,1005,1,662,100098,1,2
5,10,1005,1,662,100100,,
5,10,1018,2,898,100101,1,2
5,10,1018,2,898,100102,1,1
5,10,1018,2,898,100103,1,1
5,10,1018,2,898,100104,1,2
5,10,1018,2,898,100105,1,1
5,10,1018,2,898,100106,,
5,10,1018,2,898,100107,,
5,10,1018,2,898,100108,,
5,10,1018,2,898,100109,1,2
5,10,1018,2,898,100110,1,2
5,10,1018,1,634,100111,,
5,10,1018,1,634,100112,,
5,10,1018,1,634,100113,2,2
5,10,1018,1,634,100115,2,2
5,10,1018,1,634,100117,2,2
5,10,1018,1,634,100118,,
5,10,1018,1,634,100119,,
5,10,1018,1,634,100120,,
5,10,1020,1,38,100121,,
5,10,1020,1,38,100122,,
5,10,1020,1,38,100123,,
5,10,1020,1,38,100124,,
5,10,1020,1,38,100125,,
5,10,1020,1,38,100126,,
5,10,1020,1,38,100127,,
5,10,1020,1,0,100128,2,2
5,10,1020,1,38,100129,,
5,10,1020,1,38,100130,,
5,10,1025,2,1774,100131,,
5,10,1025,2,1774,100132,,
5,10,1025,2,1774,100133,,
5,10,1025,2,1774,100134,,
5,10,1025,2,1774,100135,,
5,10,1025,2,1774,100136,,
5,10,1025,2,1774,100138,,
5,10,1025,2,0,100139,,
4,11,1104,1,2028,110001,,
4,11,1104,1,2028,110002,,
4,11,1104,1,2028,110003,,
4,11,1104,1,2028,110004,,
4,11,1104,1,2028,110005,,
4,11,1104,1,2028,110006,,
4,11,1104,1,2028,110007,,
4,11,1104,1,2028,110008,,
4,11,1104,1,2028,110009,,
4,11,1104,1,2028,110010,,
4,11,1112,2,1952,110011,1,2
4,11,1112,2,1952,110012,1,2
4,11,1112,2,1952,110013,1,2
4,11,1112,2,1952,110014,1,2
4,11,1112,2,1952,110015,1,2
4,11,1112,2,1952,110016,1,2
4,11,1112,2,1952,110017,1,2
4,11,1112,2,1952,110018,1,2
4,11,1112,2,1952,110019,1,2
4,11,1112,2,1952,110020,1,2
4,11,1112,2,78,110021,1,2
4,11,1112,2,78,110022,1,2
4,11,1112,2,78,110023,1,2
4,11,1112,2,78,110024,1,2
4,11,1112,2,78,110025,1,2
4,11,1112,2,78,110026,1,2
4,11,1112,2,78,110027,1,2
4,11,1112,2,78,110028,1,2
4,11,1112,2,78,110029,1,2
4,11,1112,2,78,110030,1,2
4,11,1110,2,714,110031,1,2
4,11,1110,2,714,110032,1,2
4,11,1110,2,714,110033,1,2
4,11,1110,2,714,110034,1,2
4,11,1110,2,714,110035,1,2
4,11,1110,2,714,110036,1,2
4,11,1110,2,714,110037,1,2
4,11,1110,2,714,110038,1,1
4,11,1110,2,714,110039,1,2
4,11,1110,2,714,110040,1,2
4,11,1110,2,2752,110041,1,2
4,11,1110,2,2752,110042,1,2
4,11,1110,2,2752,110043,1,2
4,11,1110,2,2752,110044,1,2
4,11,1110,2,2752,110045,1,2
4,11,1110,2,2752,110046,1,2
4,11,1110,2,2752,110047,1,2
4,11,1110,2,2752,110048,1,1
4,11,1110,2,2752,110049,1,1
4,11,1110,2,2752,110050,1,1
4,11,1108,2,492,110051,1,2
4,11,1108,2,492,110052,,
4,11,1108,2,492,110053,1,2
4,11,1108,2,492,110054,,
4,11,1108,2,492,110055,1,2
4,11,1108,2,492,110056,,
4,11,1108,2,492,110057,1,2
4,11,1108,2,492,110058,,
4,11,1108,2,492,110059,1,2
4,11,1108,2,492,110060,1,2
4,11,1105,2,100,110061,1,2
4,11,1105,2,100,110062,1,2
4,11,1105,2,100,110063,1,2
4,11,1105,2,100,110064,1,2
4,11,1105,2,100,110065,1,2
4,11,1105,2,100,110066,1,1
4,11,1105,2,100,110067,1,2
4,11,1105,2,100,110068,1,2
4,11,1105,2,100,110069,1,2
4,11,1105,2,100,110070,1,2
4,11,1106,2,446,110071,1,2
4,11,1106,2,446,110072,1,2
4,11,1106,2,446,110073,1,2
4,11,1106,2,446,110074,1,2
4,11,1106,2,446,110075,1,2
4,11,1106,2,446,110076,1,2
4,11,1106,2,446,110078,1,2
4,11,1106,2,446,110079,1,2
4,11,1106,2,446,110080,1,2
4,11,1104,2,434,110081,1,2
4,11,1104,2,434,110082,1,2
4,11,1104,2,434,110083,1,2
4,11,1104,2,434,110084,1,2
4,11,1104,2,434,110085,1,2
4,11,1104,2,434,110086,1,2
4,11,1104,2,434,110087,1,2
4,11,1104,2,434,110088,1,2
4,11,1104,2,434,110089,1,2
4,11,1104,2,434,110090,1,2
4,11,1107,2,1034,110091,1,2
4,11,1107,2,1034,110092,1,2
4,11,1107,2,1034,110093,1,2
4,11,1107,2,1034,110094,1,2
4,11,1107,2,1034,110095,1,2
4,11,1107,2,1034,110096,1,2
4,11,1107,2,1034,110097,1,2
4,11,1107,2,1034,110098,1,2
4,11,1107,2,1034,110099,1,2
4,11,1107,2,1034,110100,1,2
4,11,1109,2,672,110101,1,2
4,11,1109,2,672,110102,1,2
4,11,1109,2,672,110103,1,2
4,11,1109,2,672,110104,,
4,11,1109,2,672,110105,1,2
4,11,1109,2,672,110106,1,2
4,11,1109,2,672,110107,1,2
4,11,1109,2,672,110108,1,2
4,11,1109,2,672,110109,1,2
4,11,1109,2,672,110110,1,2
4,11,1113,2,954,110111,1,2
4,11,1113,2,954,110112,1,2
4,11,1113,2,954,110113,1,2
4,11,1113,2,954,110114,1,2
4,11,1113,2,954,110115,1,2
4,11,1113,2,954,110116,1,2
4,11,1113,2,954,110117,1,2
4,11,1113,2,954,110118,1,2
4,11,1113,2,954,110119,1,2
4,11,1113,2,954,110120,1,2
4,11,1102,2,936,110121,1,2
4,11,1102,2,936,110122,1,2
4,11,1102,2,936,110123,1,2
4,11,1102,2,936,110124,1,2
4,11,1102,2,936,110125,1,2
4,11,1102,2,936,110126,1,2
4,11,1102,2,936,110127,1,2
4,11,1102,2,936,110128,1,2
4,11,1102,2,936,110129,1,2
4,11,1102,2,936,110130,1,1
4,11,1101,2,154,110131,1,2
4,11,1101,2,154,110132,1,2
4,11,1101,2,154,110133,1,2
4,11,1101,2,154,110134,1,2
4,11,1101,2,154,110135,1,2
4,11,1101,2,154,110136,1,2
4,11,1101,2,154,110137,1,2
4,11,1101,2,154,110138,1,2
4,11,1101,2,154,110139,1,2
4,11,1101,2,154,110140,1,2
5,12,1211,1,2856,120001,,
5,12,1211,1,2856,120002,,
5,12,1211,1,2856,120003,,
5,12,1211,1,2856,120004,,
5,12,1211,1,2856,120005,,
5,12,1211,1,2856,120006,,
5,12,1211,1,2856,120007,,
5,12,1211,1,2856,120008,,
5,12,1211,1,2856,120010,1,1
5,12,1202,1,0,120011,,
5,12,1202,1,2146,120012,,
5,12,1202,1,2146,120013,,
5,12,1202,1,2146,120014,,
5,12,1202,1,2146,120015,,
5,12,1202,1,2146,120017,,
5,12,1202,1,2146,120018,,
5,12,1202,1,2146,120019,,
5,12,1202,1,2146,120020,,
5,12,1202,1,2710,120021,,
5,12,1202,1,2710,120022,,
5,12,1202,1,2710,120023,,
5,12,1202,1,2710,120024,,
5,12,1202,1,2710,120025,,
5,12,1202,1,2710,120026,,
5,12,1212,1,0,120027,,
5,12,1202,1,2710,120028,,
5,12,1202,1,0,120029,,
5,12,1202,1,2710,120030,,
5,12,1212,1,0,120031,,
5,12,1212,1,1392,120032,,
5,12,1212,1,0,120033,,
5,12,1212,1,1392,120034,,
5,12,1212,1,1392,120035,,
5,12,1212,1,1392,120036,,
5,12,1212,1,1392,120037,,
5,12,1212,1,1392,120038,,
5,12,1212,1,1392,120039,,
5,12,1212,1,1392,120040,,
5,12,1208,2,526,120041,1,2
5,12,1208,2,526,120042,1,2
5,12,1208,2,526,120043,,
5,12,1208,2,526,120044,,
5,12,1208,2,526,120045,1,2
5,12,1208,2,526,120046,1,2
5,12,1208,2,526,120047,1,2
5,12,1208,2,526,120048,1,2
5,12,1208,2,526,120049,1,2
5,12,1208,2,526,120050,,
5,12,1216,2,618,120051,1,2
5,12,1216,2,618,120052,1,2
5,12,1216,2,618,120053,1,1
5,12,1216,2,618,120054,1,2
5,12,1216,2,618,120055,1,1
5,12,1216,2,618,120056,1,2
5,12,1216,2,618,120057,1,2
5,12,1216,2,618,120058,1,2
5,12,1216,2,618,120059,1,2
5,12,1216,2,0,120060,1,2
5,12,1210,2,462,120061,1,2
5,12,1210,2,462,120062,1,1
5,12,1210,2,462,120063,1,2
5,12,1210,2,462,120064,1,2
5,12,1210,2,462,120065,1,2
5,12,1210,2,462,120066,1,2
5,12,1210,2,462,120067,1,1
5,12,1210,2,462,120068,1,2
5,12,1210,2,462,120069,1,2
5,12,1210,2,462,120070,,
5,12,1204,2,736,120071,,
5,12,1204,2,736,120072,,
5,12,1204,2,736,120073,1,2
5,12,1204,2,736,120074,,
5,12,1204,2,736,120075,1,2
5,12,1204,2,736,120076,,
5,12,1204,2,736,120078,1,2
5,12,1204,2,736,120079,1,2
5,12,1204,2,736,120080,1,2
5,12,1211,1,2220,120081,,
5,12,1211,1,2220,120082,,
5,12,1211,1,2220,120083,,
5,12,1211,1,2220,120084,,
5,12,1211,1,2220,120085,,
5,12,1211,1,2220,120086,,
5,12,1211,1,0,120087,,
5,12,1211,1,2220,120088,,
5,12,1211,1,2220,120089,,
5,12,1211,1,2220,120090,,
5,12,1214,2,452,120091,1,2
5,12,1214,2,452,120092,1,2
5,12,1214,2,452,120093,1,2
5,12,1214,2,452,120094,1,2
5,12,1202,2,0,120096,,
5,12,1214,2,452,120098,1,2
5,12,1214,2,452,120099,1,2
5,12,1214,2,452,120100,1,1
6,13,1310,1,0,130001,,
6,13,1310,1,0,130003,,
6,13,1310,1,0,130004,,
6,13,1310,1,0,130005,,
6,13,1310,1,0,130007,1,2
6,13,1310,1,0,130008,,
6,13,1310,1,1300,130010,1,2
6,13,1314,1,6,130011,2,2
6,13,1314,1,6,130012,,
6,13,1314,1,6,130013,1,2
6,13,1314,1,6,130014,,
6,13,1314,1,6,130015,,
6,13,1314,1,6,130016,,
6,13,1314,1,6,130017,,
6,13,1314,1,6,130018,1,2
6,13,1314,1,0,130019,,
6,13,1311,1,0,130020,,
6,13,1307,1,268,130021,1,2
6,13,1307,1,0,130023,,
6,24,2403,1,0,130024,,
6,13,1307,1,268,130025,1,2
6,13,1307,1,0,130026,,
6,13,1307,1,268,130027,,
6,13,1307,1,268,130029,1,2
6,13,1307,1,0,130030,,
6,13,1303,1,626,130032,1,2
6,13,1303,1,626,130033,,
6,13,1303,1,626,130034,1,1
6,13,1303,1,0,130035,,
6,13,1303,1,626,130036,2,2
6,13,1303,1,626,130038,,
6,13,1303,1,626,130039,,
6,13,1303,1,626,130040,,
6,13,1305,1,1232,130041,,
6,13,1305,1,1232,130042,1,2
6,13,1305,1,1232,130043,,
6,13,1305,1,0,130044,2,2
6,13,1305,1,0,130045,,
6,13,1305,1,1232,130046,2,2
6,13,1305,1,1232,130048,2,2
6,13,1305,1,1232,130049,2,2
6,13,1305,1,1232,130050,1,2
6,13,1309,2,674,130051,1,2
6,13,1309,2,674,130052,1,2
6,13,1309,2,0,130053,1,2
6,13,1309,2,674,130054,1,2
6,13,1309,2,674,130055,1,2
6,13,1309,2,674,130056,1,2
6,13,1309,2,674,130057,1,2
6,13,1309,2,0,130059,1,2
6,13,1309,2,674,130060,1,2
6,13,1305,2,0,130061,,
6,13,1305,2,10,130062,1,2
6,13,1305,2,10,130063,,
6,13,1305,2,10,130064,1,2
6,13,1305,2,10,130065,2,2
6,13,1305,2,10,130067,,
6,13,1305,2,10,130068,,
6,13,1305,2,10,130069,,
6,13,1305,2,10,130070,,
6,13,1301,1,1206,130071,,
6,13,1301,1,0,130072,,
6,13,1301,1,1206,130073,,
6,13,1301,1,0,130074,,
6,13,1301,1,0,130075,,
6,13,1301,1,1206,130076,,
6,13,1301,1,1206,130077,2,2
6,13,1301,1,1206,130078,,
6,13,1301,1,0,130080,,
4,14,1401,2,1116,140001,1,2
4,14,1401,2,1116,140002,1,1
4,14,1401,2,1116,140003,1,2
4,14,1401,2,1116,140004,1,1
4,14,1403,2,0,140005,,
4,14,1401,2,1116,140006,1,2
4,14,1401,2,1116,140007,1,2
4,14,1401,2,1116,140008,1,2
4,14,1401,2,1116,140009,1,2
4,14,1401,2,1116,140010,,
4,14,1407,2,68,140011,1,1
4,14,1407,2,68,140012,1,1
4,14,1407,2,68,140013,1,2
4,14,1407,2,68,140014,1,2
4,14,1407,2,68,140015,,
4,14,1407,2,68,140016,1,1
4,14,1407,2,68,140017,1,2
4,14,1407,2,68,140018,,
4,14,1407,2,68,140019,1,2
4,14,1407,2,68,140020,1,2
4,14,1408,2,1996,140021,,
4,14,1408,2,1996,140022,1,2
4,14,1408,2,1996,140023,2,2
4,14,1408,2,1996,140024,1,2
4,14,1408,2,1996,140025,1,2
4,14,1408,2,1996,140026,1,2
4,14,1408,2,1996,140027,1,2
4,14,1408,2,1996,140030,1,2
4,14,1413,1,2578,140031,1,1
4,14,1413,1,2578,140032,,
4,14,1413,1,2578,140033,1,2
4,14,1413,1,2578,140034,1,2
4,14,1413,1,2578,140035,1,2
4,14,1413,1,2578,140036,1,2
4,14,1413,1,2578,140037,1,2
4,14,1413,1,2578,140038,1,2
4,14,1413,1,2578,140039,1,2
4,14,1413,1,2578,140040,1,2
4,14,1415,2,952,140041,1,2
4,14,1415,2,952,140042,,
4,14,1415,2,952,140043,1,2
4,14,1415,2,952,140044,1,2
4,14,1415,2,952,140045,1,2
4,14,1415,2,952,140046,1,1
4,14,1415,2,952,140047,1,2
4,14,1415,2,952,140048,1,2
4,14,1415,2,952,140049,1,2
4,14,1415,2,952,140050,1,2
4,14,1403,1,34,140051,,
